"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"09.11.2023","90,78","90,48","91,21","90,32","111,88K","0,40%"
"08.11.2023","90,42","90,53","90,53","90,08","120,41K","-0,13%"
"07.11.2023","90,53","90,09","90,53","89,90","100,49K","0,53%"
"06.11.2023","90,06","90,52","90,53","89,41","162,84K","-0,52%"
"03.11.2023","90,52","90,76","90,76","90,24","94,63K","0,02%"
"01.11.2023","90,51","91,21","91,64","90,13","166,21K","-0,55%"
"31.10.2023","91,01","91,29","91,55","91,01","110,54K","-0,30%"
"30.10.2023","91,29","91,05","91,37","90,74","103,95K","0,24%"
"27.10.2023","91,06","90,27","91,11","90,26","139,11K","0,94%"
"26.10.2023","90,22","90,49","90,49","90,04","86,20K","-0,29%"
"25.10.2023","90,49","90,20","90,66","90,00","89,40K","0,32%"
"24.10.2023","90,20","90,22","90,49","89,46","183,03K","0,11%"
"23.10.2023","90,10","90,09","90,24","89,82","145,33K","-0,01%"
"20.10.2023","90,11","89,77","90,21","89,58","91,46K","0,53%"
"19.10.2023","89,64","89,77","90,29","89,50","116,11K","-0,15%"
"18.10.2023","89,77","89,98","90,21","89,44","104,38K","-0,07%"
"17.10.2023","89,84","90,31","90,44","89,55","134,77K","-0,08%"
"16.10.2023","89,91","89,84","90,44","89,65","110,42K","0,10%"
"13.10.2023","89,82","89,42","89,96","89,41","110,96K","0,45%"
"11.10.2023","89,42","89,24","89,51","89,10","95,32K","0,20%"
"10.10.2023","89,24","88,86","89,30","88,71","102,85K","0,41%"
"09.10.2023","88,88","88,97","89,22","88,81","95,12K","-0,10%"
"06.10.2023","88,97","88,80","89,11","88,72","85,08K","0,30%"
"05.10.2023","88,70","88,61","89,15","88,26","134,64K","0,18%"
"04.10.2023","88,54","89,02","89,29","88,09","147,55K","-0,54%"
"03.10.2023","89,02","89,04","89,24","88,52","132,84K","0,06%"
"02.10.2023","88,97","88,87","89,21","88,53","148,92K","0,29%"
"29.09.2023","88,71","88,80","89,09","88,71","160,17K","0,08%"
"28.09.2023","88,64","88,46","89,09","88,46","140,17K","0,32%"
"27.09.2023","88,36","87,78","88,65","87,62","209,42K","0,75%"
"26.09.2023","87,70","87,48","87,75","87,33","97,44K","0,38%"
"25.09.2023","87,36","87,17","87,83","87,13","167,58K","0,37%"
"22.09.2023","87,04","87,44","87,65","86,95","195,35K","-0,45%"
"21.09.2023","87,43","87,64","87,71","87,16","91,70K","-0,17%"
"20.09.2023","87,58","87,47","87,82","87,04","126,25K","0,26%"
"19.09.2023","87,35","87,67","87,71","87,30","115,77K","-0,41%"
"18.09.2023","87,71","87,73","87,80","87,39","141,38K","-0,02%"
"15.09.2023","87,73","87,13","87,75","87,12","157,76K","0,70%"
